,user.loginStatus,user.id,user.personal.language,classified.id,classified.type,classified.subtype,classified.price,classified.transactionType,classified.zip,classified.visualisationOption,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.energy.heatingType,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,classified.condition.isNewlyBuilt,customer.id,customer.name,customer.family,customer.groupInfo.id,customer.groupInfo.name,customer.networkInfo.id,customer.networkInfo.name,screen.name,screen.language
0,logged out,,,9724003,house,apartment block,440000,for sale,2060,xl,installed,1938,to be done up,gas,,5,165,,true,36,,,,,,false,3823107,,private,,,,,classified details,en
0,logged out,,,classified details,en
0,logged out,,,9630334,house,apartment block,1785000,for sale,8570,xl,,2021,as new,gas,,13,900,,true,,true,,,5,9,false,3532304,nmb projects bv,property_developer,,,,,classified details,en
0,logged out,,,9342472,house,apartment block,299000,for sale,6700,xl,installed,,to be done up,electric,648,3,0,,true,,,,,,,false,695471,double v immobilière,agency,,,,,classified details,en
0,logged out,,,9763807,house,apartment block,525000,for sale,6700,xl,not installed,,to be done up,gas,288,8,175,,true,,,,,,,false,695471,double v immobilière,agency,,,,,classified details,en
0,logged out,,,9755166,house,apartment block,895000,for sale,7800,xl,not installed,,good,gas,,9,324,,,,,,,1,,false,222547,century 21 clermont,agency,,,,,classified details,en
0,logged out,,,9752647,house,apartment block,300000,for sale,6791,xl,,,to renovate,fueloil,211,6,290,true,true,,,,,2,,false,511625,daniel derome immo,real_estate_agency,,,,,classified details,en
0,logged out,,,9414262,house,apartment block,300000,for sale,6790,xl,,,good,fueloil,272,1,623,,,,,,,,,false,3750696,juliet immo belgique,agency,,,,,classified details,en
0,logged out,,,9217485,house,apartment block,490000,for sale,1160,xl,semi equipped,1960,good,gas,,4,0,,true,,true,true,,8,,false,1942392,bathim &amp; co - l&#039;immobilier sur mesure,agency,,,,,classified details,en
0,logged out,,,9569904,house,apartment block,1430000,for sale,1160,xl,usa installed,1928,to be done up,,,9,460,true,true,15,true,true,,,,false,1110748,oralis real estate,agency,,,,,classified details,en
0,logged out,,,9617928,house,apartment block,635000,for sale,1160,xl,not installed,1923,to renovate,gas,461,5,0,true,true,20,,true,,,,false,1110748,oralis real estate,agency,,,,,classified details,en
0,logged out,,,9774578,house,apartment block,390000,for sale,1160,xl,not installed,,to renovate,gas,630,3,0,,true,,,,,,,false,75105,eventimmo real estate - services,agency,,,,,classified details,en
0,logged out,,,9775049,house,apartment block,830000,for sale,1160,xl,,,to renovate,gas,342,0,99,,,,,,,,,false,1510404,era châtelain,agency,,,,,classified details,en
0,logged out,,,9749385,house,apartment block,625000,for sale,5377,xl,installed,1937,good,fueloil,530,9,2040,true,true,2688,true,,,2,15,false,2138115,picard immo,agency,,,,,classified details,en
0,logged out,,,9635507,house,apartment block,475000,for sale,6600,xl,installed,1947,good,fueloil,237,8,0,,true,,,,,,,false,2231824,bd immo,agency,,,,,classified details,en
0,logged out,,,9730963,house,apartment block,215000,for sale,4052,xl,,1930,to renovate,fueloil,499,6,473,,true,,,,,,,false,1286469,era realim,agency,,,,,classified details,en
0,logged out,,,9642448,house,apartment block,650000,for sale,1082,xl,,1960,to be done up,fueloil,,4,282,,true,95,true,,,1,1,false,1306479,trior basilique,agency,,,,,classified details,en
0,logged out,,,9711185,house,apartment block,720000,for sale,1082,xl,hyper equipped,1910,to renovate,gas,168,10,110,,true,30,,,,,,false,3406569,trianon invest,agency,,,,,classified details,en
0,logged out,,,9718480,house,apartment block,1240000,for sale,1082,xl,usa installed,1970,as new,gas,,4,0,,true,,true,,,,,false,3637743,rêvimmo brussels,agency,,,,,classified details,en
0,logged out,,,9768491,house,apartment block,485000,for sale,1082,xl,installed,,good,gas,,3,0,,,60,true,,,1,,false,3833810,btn gestion immobilière,agency_paying_with_ogone,,,,,classified details,en
0,logged out,,,9773732,house,apartment block,790000,for sale,1082,xl,not installed,,,,,0,370,,,,,,,,,false,1797876,trevi invest,agency,,,,,classified details,en
0,logged out,,,9702932,house,apartment block,385000,for sale,1082,xl,installed,1930,to renovate,gas,329,4,96,,,,true,,,,,false,2629827,immo bpc,agency,,,,,classified details,en
0,logged out,,,9625788,house,apartment block,595000,for sale,2600,xl,installed,,,,181,5,48,,,,true,,,,,false,1002101,wellimmo,agency,,,,,classified details,en
0,logged out,,,9759088,house,apartment block,497000,for sale,2600,xl,installed,1939,as new,gas,,3,160,,true,45,true,,,1,,false,1002101,wellimmo,agency,,,,,classified details,en
0,logged out,,,9731014,house,apartment block,210000,for sale,4610,xl,,,good,gas,506,4,180,,true,,true,,,4,,false,1768158,sciara immo,agency,,,,,classified details,en
0,logged out,,,9700759,house,apartment block,480000,for sale,5555,xl,semi equipped,,good,electric,1318,9,337,true,true,150,true,,,,2,false,135591,wellimmo sprl,agency,,,,,classified details,en
0,logged out,,,9518072,house,apartment block,649000,for sale,3740,xl,,2003,,,212,0,720,,,,,,,,,false,1248059,vestio,agency,,,,,classified details,en
0,logged out,,,9680417,house,apartment block,1600000,for sale,7603,xl,,,good,fueloil,,39,0,,,,,,,,,false,2883000,century 21 horizon,agency,,,,,classified details,en
0,logged out,,,9728107,house,apartment block,495000,for sale,2850,xl,,,,gas,316,5,159,,,,true,,,,,false,2193780,walbers immo aartselaar,agency,,,,,classified details,en
0,logged out,,,9695319,house,apartment block,934000,for sale,2140,xl,installed,1900,just renovated,gas,,6,80,,true,,true,,,,,false,2837127,made,property_developer,,,,,classified details,en
0,logged out,,,9452272,house,apartment block,210000,for sale,5500,xl,,1971,to be done up,gas,257,4,0,,,,,,,,,false,3538682,immostock,agency,,,,,classified details,en
0,logged out,,,9735239,house,apartment block,800000,for sale,1420,xl,hyper equipped,1980,good,gas,245,2,1200,,,,true,,,,20,false,1267919,be home partners,agency,,,,,classified details,en
0,logged out,,,9277766,house,apartment block,1350000,for sale,8000,xl,installed,,to be done up,,422,0,306,,,,,,,,,false,1526,dewaele | vastgoed met advies brugge,agency,,,,,classified details,en
0,logged out,,,9705428,house,apartment block,675000,for sale,8000,xl,hyper equipped,2022,just renovated,gas,138,3,126,,,,,,,,,false,3046503,huys noord immobiliën,agency,,,,,classified details,en
0,logged out,,,9718955,house,apartment block,685000,for sale,8000,xl,usa installed,2006,good,gas,167,4,434,,,,true,,,1,3,false,3649548,immax brugge,agency,,,,,classified details,en
0,logged out,,,9777872,house,apartment block,730000,for sale,1000,xl,installed,1984,good,gas,380,10,102,,,,,,,,,false,3388113,soundquake bvba,company,,,,,classified details,en
0,logged out,,,9674010,house,apartment block,495000,for sale,1000,xl,hyper equipped,1958,to renovate,gas,256,5,120,,true,40,true,true,,,,false,1942392,bathim &amp; co - l&#039;immobilier sur mesure,agency,,,,,classified details,en
0,logged out,,,9214913,house,apartment block,1350000,for sale,1000,xl,installed,1900,as new,gas,262,4,76,,true,,true,,,,,false,1614,victoire (vente),agency,,,,,classified details,en
0,logged out,,,9259285,house,apartment block,799000,for sale,1000,xl,usa installed,1920,good,gas,426,5,0,,,,true,,,,,false,2161,rainbow properties,agency,,,,,classified details,en
0,logged out,,,9304289,house,apartment block,1090000,for sale,1000,xl,usa hyper equipped,1874,good,gas,631,4,218,,true,76,,true,,,,false,3198158,lecobel  vaneau bruxelles  est,agency,,,,,classified details,en
0,logged out,,,9444655,house,apartment block,1950000,for sale,1000,xl,installed,1981,as new,fueloil,290,5,600,,,,,,,3,,false,3824045,immogroup belgique,agency,,,,,classified details,en
0,logged out,,,9444665,house,apartment block,2685000,for sale,1000,xl,installed,2015,as new,gas,150,10,400,,,,true,true,,5,,false,3824045,immogroup belgique,agency,,,,,classified details,en
0,logged out,,,9444670,house,apartment block,695000,for sale,1000,xl,,2015,as new,gas,120,2,400,,true,,,true,,1,1,false,3824045,immogroup belgique,agency,,,,,classified details,en
0,logged out,,,9452032,house,apartment block,1295000,for sale,1000,xl,,1899,to be done up,gas,,6,249,true,,110,true,,,,,false,3396036,nesting,agency,,,,,classified details,en
0,logged out,,,9486829,house,apartment block,1180000,for sale,1000,xl,usa installed,1905,good,gas,274,7,120,,true,,true,,,,,false,2191,immodream,agency,,,,,classified details,en
0,logged out,,,9521970,house,apartment block,3200000,for sale,1000,xl,semi equipped,1900,to be done up,fueloil,483,0,0,,true,120,true,,,,,false,2443353,engel &amp; völkers sablon,agency,,,,,classified details,en
0,logged out,,,9565011,house,apartment block,1595000,for sale,1000,xl,usa hyper equipped,1930,good,gas,210,6,192,,true,,,,,,,false,3198158,lecobel  vaneau bruxelles  est,agency,,,,,classified details,en
0,logged out,,,9633753,house,apartment block,925000,for sale,1000,xl,installed,1956,to be done up,,672,6,125,,true,,true,,,1,,false,3556106,parenthèse urbaine,agency_paying_with_ogone,,,,,classified details,en
0,logged out,,,9641480,house,apartment block,595000,for sale,1000,xl,,,to restore,,,5,0,,,,true,,,,,false,2890241,easy properties,agency,,,,,classified details,en
0,logged out,,,9681844,house,apartment block,1295000,for sale,1000,xl,hyper equipped,1910,good,gas,184,7,185,true,true,112,true,,,1,,false,2443381,engel &amp; vÖlkers montgomery,agency,,,,,classified details,en
0,logged out,,,9712616,house,apartment block,495000,for sale,1000,xl,semi equipped,1850,to be done up,gas,464,4,147,,true,,,,,,,false,1511552,trianon invest,agency,,,,,classified details,en
0,logged out,,,9768983,house,apartment block,1595000,for sale,1000,xl,not installed,,,,210,0,0,,true,,true,,,,,false,1247379,tribel (transactions immobilières de belgique),agency,,,,,classified details,en
0,logged out,,,9774681,house,apartment block,785000,for sale,1000,xl,,1899,to be done up,electric,19765,4,97,,true,,,,,,,false,1430789,era châtelain - schuman,agency,,,,,classified details,en
0,logged out,,,9774689,house,apartment block,785000,for sale,1000,xl,,1899,to be done up,electric,19765,4,97,,true,,,,,,,false,1430789,era châtelain - schuman,agency,,,,,classified details,en
0,logged out,,,9775263,house,apartment block,750000,for sale,1000,xl,semi equipped,1904,to renovate,,,13,320,,true,100,true,,,,,false,3444556,property lab,agency,,,,,classified details,en
0,logged out,,,9776425,house,apartment block,1350000,for sale,1000,xl,semi equipped,1904,to renovate,,,23,500,,true,200,true,,,,,false,3444556,property lab,agency,,,,,classified details,en
0,logged out,,,9776426,house,apartment block,625000,for sale,1000,xl,semi equipped,1904,to renovate,,,8,150,,true,75,true,,,,,false,3444556,property lab,agency,,,,,classified details,en
0,logged out,,,9143608,house,apartment block,669000,for sale,1020,xl,semi equipped,1930,to be done up,fueloil,448,0,223,,,,,,,,,false,76092,immo balcaen,agency,,,,,classified details,en
0,logged out,,,9443277,house,apartment block,649000,for sale,1020,xl,hyper equipped,1911,to be done up,gas,358,4,170,,true,70,true,,,,,false,208736,urban concept sprl,agency,,,,,classified details,en
0,logged out,,,9333177,house,apartment block,375000,for sale,4790,xl,,1852,good,fueloil,336,6,2360,true,,2100,true,,,1,,false,3133712,hob belgium,agency,,,,,classified details,en
0,logged out,,,9637371,house,apartment block,180000,for sale,7141,xl,installed,,good,,259,2,400,,,,,,,2,,false,2038381,confort invest,agency,,,,,classified details,en
0,logged out,,,9516939,house,apartment block,134900,for sale,6041,xl,installed,1899,good,gas,617,4,60,true,true,,,,,,,false,1251824,pacimmo,agency,,,,,classified details,en
0,logged out,,,8728479,house,apartment block,130000,for sale,6030,xl,,,to be done up,gas,558,3,100,,true,,,,,,,false,2713049,le deal immobilier,agency,,,,,classified details,en
0,logged out,,,9632524,house,apartment block,290000,for sale,6043,xl,,,good,fueloil,227,8,530,,true,,true,,,1,4,false,2713049,le deal immobilier,agency,,,,,classified details,en
0,logged out,,,9611655,house,apartment block,590000,for sale,6000,xl,semi equipped,,just renovated,gas,325,7,0,,,,true,,,,,false,3229424,delfimmo,agency,,,,,classified details,en
0,logged out,,,9657583,house,apartment block,285000,for sale,6000,xl,usa semi equipped,,to be done up,gas,345,3,250,,true,150,true,,,,,false,3229424,delfimmo,agency,,,,,classified details,en
0,logged out,,,9737277,house,apartment block,220000,for sale,6000,xl,installed,,good,electric,,3,70,,true,,,,,,,false,3853954,we invest charleroi,agency,,,,,classified details,en
0,logged out,,,9757572,house,apartment block,150000,for sale,6000,xl,,,to renovate,gas,513,4,1210,,true,,,,,,,false,3135004,ikoab,agency,,,,,classified details,en
0,logged out,,,9757776,house,apartment block,845000,for sale,6000,xl,hyper equipped,,just renovated,gas,,11,330,,true,110,true,true,,,,false,3135004,ikoab,agency,,,,,classified details,en
0,logged out,,,9630812,house,apartment block,209000,for sale,6041,xl,installed,,good,gas,403,5,389,true,true,,true,true,,1,,false,3647884,la métropole,agency,,,,,classified details,en
0,logged out,,,9754993,house,apartment block,379000,for sale,6041,xl,usa semi equipped,,to be done up,gas,,10,209,,true,,true,,,,,false,3066598,,private,,,,,classified details,en
0,logged out,,,9708783,house,apartment block,135000,for sale,6200,xl,installed,,to renovate,pellet,271,4,1500,,,,,,,,3,false,2713049,le deal immobilier,agency,,,,,classified details,en
0,logged out,,,9768769,house,apartment block,375000,for sale,6200,xl,installed,1982,,gas,,4,165,,true,,,,,,,false,2537322,century 21 les lacs,agency,,,,,classified details,en
0,logged out,,,9759780,house,apartment block,710000,for sale,4052,xl,installed,1966,good,fueloil,327,5,1900,,,1700,true,,,2,6,false,1768158,sciara immo,agency,,,,,classified details,en
0,logged out,,,9532189,house,apartment block,219000,for sale,4032,l,,,to renovate,fueloil,209,3,120,,true,,,true,,,,false,1815,era blavier,agency,,,,,classified details,en
0,logged out,,,9646724,house,apartment block,275000,for sale,6810,xl,,,to be done up,fueloil,247,9,174,,,1,,,,,,false,2482404,,private,,,,,classified details,en
0,logged out,,,9747695,house,apartment block,1150000,for sale,7340,xl,installed,,good,,303,8,0,,,,,,,,8,false,968662,century 21 decroly – alaimo,agency,,,,,classified details,en
0,logged out,,,9626397,house,apartment block,1225000,for sale,6180,xl,installed,1995,good,electric,275,14,1163,true,true,600,true,,,3,10,false,3649725,trior nivelles,agency,,,,,classified details,en
0,logged out,,,9694821,house,apartment block,250000,for sale,6180,xl,usa hyper equipped,,good,gas,499,5,0,,,,,,,,,false,1558945,century 21 trieu,agency,,,,,classified details,en
0,logged out,,,9707157,house,apartment block,195000,for sale,6180,xl,not installed,2020,,,,5,0,,true,,true,,,,2,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9489135,house,apartment block,365000,for sale,6020,xl,not installed,,to be done up,fueloil,257,7,1013,,true,,,,,,,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9738768,house,apartment block,543500,for sale,9470,xl,installed,2021,as new,gas,,4,205,,,,true,,,,,false,988104,b&amp;v invest,agency,,,,,classified details,en
0,logged out,,,9734381,house,apartment block,390000,for sale,3290,xl,semi equipped,,good,gas,344,4,177,,,,true,,,,,false,2063476,a property - pelsmaekers,agency,,,,,classified details,en
0,logged out,,,9615621,house,apartment block,475000,for sale,1700,xl,installed,1957,good,gas,288,4,572,,true,,true,,,1,2,false,2705758,allur,agency,,,,,classified details,en
0,logged out,,,9625444,house,apartment block,340000,for sale,5500,xl,,,,gas,290,5,0,,,,,,,,,false,1654493,century 21 immo demeuse,agency,,,,,classified details,en
0,logged out,,,9660839,house,apartment block,209000,for sale,5500,xl,,,to renovate,fueloil,710,4,0,,,,,,,,,false,1654493,century 21 immo demeuse,agency,,,,,classified details,en
0,logged out,,,9729466,house,apartment block,3699000,for sale,4820,xl,installed,2010,good,gas,201,94,3699,,true,778,true,true,,34,1,false,3502683,nigel immo,agency,,,,,classified details,en
0,logged out,,,9444790,house,apartment block,1250000,for sale,7370,xl,installed,2018,as new,gas,96,10,1500,,true,,,,,15,7,false,3824045,immogroup belgique,agency,,,,,classified details,en
0,logged out,,,9444792,house,apartment block,975000,for sale,7370,xl,installed,2018,as new,gas,96,10,1500,,true,,,,,15,7,false,3824045,immogroup belgique,agency,,,,,classified details,en
0,logged out,,,9512553,house,apartment block,275000,for sale,7370,xl,semi equipped,,just renovated,gas,222,2,299,,true,,,,,2,,false,2883000,century 21 horizon,agency,,,,,classified details,en
0,logged out,,,8687237,house,apartment block,695000,for sale,9900,xl,installed,,good,gas,,10,410,,,,,,,3,,false,2126895,vastgoed unicum,agency,,,,,classified details,en
0,logged out,,,9744285,house,apartment block,795000,for sale,9320,xl,semi equipped,,as new,,,0,1567,,,,,,,,,false,988104,b&amp;v invest,agency,,,,,classified details,en
0,logged out,,,9372069,house,apartment block,469000,for sale,9420,xl,,1994,good,,256,5,201,,,,true,,,3,,false,1558824,de ras immo,agency,,,,,classified details,en
0,logged out,,,9726278,house,apartment block,800000,for sale,5101,m,hyper equipped,1981,good,gas,243,3,1721,true,true,150,true,,,1,10,false,991003,nam property,agency,,,,,classified details,en
0,logged out,,,9743255,house,apartment block,145000,for sale,6560,xl,installed,,,,264,5,380,,true,,true,,,1,1,false,2537322,century 21 les lacs,agency,,,,,classified details,en
0,logged out,,,9709304,house,apartment block,495000,for sale,7120,xl,installed,,good,gas,311,3,978,,true,,,true,,2,,false,2038381,confort invest,agency,,,,,classified details,en
0,logged out,,,9318935,house,apartment block,1090000,for sale,1040,xl,usa hyper equipped,1874,good,gas,631,4,218,,true,76,,true,,,,false,3198158,lecobel  vaneau bruxelles  est,agency,,,,,classified details,en
0,logged out,,,9429082,house,apartment block,800000,for sale,1040,xl,semi equipped,1905,to renovate,gas,,5,87,,true,,true,,,,,false,1731013,orientations,agency,,,,,classified details,en
0,logged out,,,9577454,house,apartment block,845000,for sale,1040,xl,installed,1930,to be done up,gas,378,7,135,,true,52,true,,,,,false,2352,latour et petit vente,agency,,,,,classified details,en
0,logged out,,,9631257,house,apartment block,1850000,for sale,1040,xl,installed,1912,as new,gas,,0,190,,,,true,,,,,false,3682038,housing and humans,agency,,,,,classified details,en
0,logged out,,,9671022,house,apartment block,880000,for sale,1040,xl,,,good,gas,,8,98,,,,true,,,,,false,1570825,,private,,,,,classified details,en
0,logged out,,,9734142,house,apartment block,2400000,for sale,1040,xl,installed,,good,gas,389,7,190,,true,50,true,,,,,false,3663033,you real estate,agency,,,,,classified details,en
0,logged out,,,9765131,house,apartment block,735000,for sale,1040,xl,semi equipped,1920,,gas,340,4,192,,,,,,,1,,false,2112378,marlow/co - as build sprl,agency,,,,,classified details,en
0,logged out,,,9623200,house,apartment block,1275000,for sale,3078,xl,usa hyper equipped,2000,as new,gas,222,6,2286,,true,1670,true,,,,6,false,2063476,a property - pelsmaekers,agency,,,,,classified details,en
0,logged out,,,9556453,house,apartment block,540000,for sale,1140,xl,,,good,gas,,0,120,,,120,true,,,,,false,3838251,,private,,,,,classified details,en
0,logged out,,,9627647,house,apartment block,600000,for sale,1140,xl,usa hyper equipped,1950,good,gas,156,4,154,,,47,true,,,,,false,3198158,lecobel  vaneau bruxelles  est,agency,,,,,classified details,en
0,logged out,,,9680943,house,apartment block,585000,for sale,1140,xl,,,good,gas,,4,59,,true,,,,,,,false,1570825,,private,,,,,classified details,en
0,logged out,,,9758079,house,apartment block,475000,for sale,1140,xl,installed,1910,as new,gas,178,3,224,true,,172,true,true,,,,false,2575488,we invest bruxelles,agency,,,,,classified details,en
0,logged out,,,9725628,house,apartment block,225000,for sale,6240,m,installed,,good,gas,375,3,100,,true,,,true,,,,false,2772808,myimmo célia,agency,,,,,classified details,en
0,logged out,,,9604852,house,apartment block,295000,for sale,6220,xl,semi equipped,,just renovated,fueloil,219,2,0,,true,,,,,,,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9644361,house,apartment block,225000,for sale,6220,xl,semi equipped,,good,pellet,315,2,0,,,,,,,,,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9672191,house,apartment block,165000,for sale,6220,xl,semi equipped,,to renovate,fueloil,370,2,0,,true,,,,,,,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9707156,house,apartment block,300000,for sale,6220,xl,installed,,just renovated,gas,240,3,0,,,,,true,,,,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9722405,house,apartment block,295000,for sale,6220,xl,not installed,,,fueloil,575,6,1250,,true,,,,,4,5,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9755551,house,apartment block,275000,for sale,6220,xl,not installed,,good,,,0,1004,,,,,,,,10,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9764335,house,apartment block,220000,for sale,6220,xl,not installed,,to renovate,electric,256,3,60,,true,,,,,,,false,999800,david robin immobilier,agency,,,,,classified details,en
0,logged out,,,9722972,house,apartment block,225000,for sale,7880,xl,,1988,,,,1,649,,,,,,,,,false,3852359,immo beguin,agency,,,,,classified details,en
0,logged out,,,9683535,house,apartment block,199000,for sale,6140,xl,not installed,,to be done up,gas,419,2,0,true,true,,,true,,,,false,3125188,strazzeri&#039;mmo,agency,,,,,classified details,en
0,logged out,,,9394824,house,apartment block,200000,for sale,6141,xl,installed,,good,gas,398,4,97,,true,,true,,,,,false,3125188,strazzeri&#039;mmo,agency,,,,,classified details,en
0,logged out,,,9690675,house,apartment block,645000,for sale,1190,xl,installed,1870,good,gas,634,4,188,,true,,true,,,,,false,2289047,immobilière georges,agency,,,,,classified details,en
0,logged out,,,9696304,house,apartment block,615000,for sale,1190,xl,installed,,as new,gas,161,0,180,,,,,,,,,false,2305528,immo pické bv bvba,real_estate_agency,,,,,classified details,en
0,logged out,,,9696305,house,apartment block,795000,for sale,1190,xl,installed,,as new,gas,190,0,210,,,,,,,,,false,2305528,immo pické bv bvba,real_estate_agency,,,,,classified details,en
0,logged out,,,9702946,house,apartment block,525000,for sale,1190,xl,,1912,to renovate,gas,,4,147,,true,90,true,,,,,false,2289047,immobilière georges,agency,,,,,classified details,en
0,logged out,,,9690700,house,apartment block,560000,for sale,1083,xl,installed,1936,good,gas,514,4,165,,true,70,true,true,,,,false,2953237,realor  properties,agency_paying_with_ogone,,,,,classified details,en
0,logged out,,,9735562,house,apartment block,750000,for sale,5030,xl,semi equipped,1994,good,gas,1400,10,587,,,,,,,24,,false,3692030,trevi tessier,agency,,,,,classified details,en
0,logged out,,,classified details,en
0,logged out,,,classified details,en
0,logged out,,,9603113,house,apartment block,495000,for sale,9000,xl,installed,,to be done up,electric,345,0,80,,,,,,,,,false,2280453,immo elet,agency,,,,,classified details,en
0,logged out,,,9668020,house,apartment block,795000,for sale,9000,xl,installed,2017,just renovated,gas,113,6,59,,true,,,,,,,false,2475159,vastgoed poppe,real_estate_agency,,,,,classified details,en
0,logged out,,,9689552,house,apartment block,1195000,for sale,9000,xl,semi equipped,,,electric,566,3,60,,true,,,,,,,false,38321,axel lenaerts makelaars gent,agency,,,,,classified details,en
0,logged out,,,9692103,house,apartment block,280000,for sale,9000,xl,,1961,,gas,356,5,88,,,,,,,,,false,1739,agence rosseel,agency,,,,,classified details,en
0,logged out,,,classified details,en
0,logged out,,,9731029,house,apartment block,1250000,for sale,9000,xl,,,good,gas,241,8,87,,true,,,,,,,false,1739,agence rosseel,agency,,,,,classified details,en
